id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
13572219,Maisons Neuves/Monchat,1271050,Stéphane,,3e Arrondissement,45.75507,4.87942,Entire home/apt,110,3,3,2022-05-02,0.08,4,21,1,
13574050,Wabi sabi bedroom,76951260,Melia,,3e Arrondissement,45.74926,4.87344,Private room,32,3,89,2022-07-22,1.17,1,237,12,
13574391,Beau 2 pièces rénové de 40 m2 à deux pas du centre,78296601,Candice,,3e Arrondissement,45.75524,4.84358,Entire home/apt,35,365,13,2017-07-03,0.17,1,0,0,
13576424,Chambre proche centre ville de Lyon,77979460,Brice,,2e Arrondissement,45.74679,4.82162,Private room,25,1,0,,,1,0,0,
13577734,"70m2 design, bien équipé, parking & panorama",6325587,Pascal,,5e Arrondissement,45.7626,4.79938,Entire home/apt,85,5,25,2021-12-27,0.33,2,150,2,6938512838905
13581158,Charmant T2 Saxe-Gambetta,73027663,David,,7e Arrondissement,45.75072,4.84818,Entire home/apt,20,365,0,,,1,0,0,
13581716,Appartement frais idéal pour l'été 45m2 !,27904631,Judith,,1er Arrondissement,45.77385,4.8332,Entire home/apt,35,365,13,2018-03-26,0.17,1,0,0,
13582797,Apprtment with balcony next to the city_center,6133251,Anna,,3e Arrondissement,45.7519,4.85548,Private room,20,2,18,2018-06-03,0.24,1,0,0,
13583453,Chambre duplex Saint-Paul,41492824,Emmanuel,,5e Arrondissement,45.76583,4.829,Private room,100,1,0,,,1,0,0,
13584304,"84 m2 au calme, verdure et proche du centre",34856295,Richard,,4e Arrondissement,45.7886,4.81907,Entire home/apt,80,365,1,2016-08-09,0.01,1,0,0,
13586497,logement clair et accueillant très cosy,9749432,Catherine,,3e Arrondissement,45.76388,4.89747,Private room,40,2,5,2021-11-18,0.09,1,88,4,
13587915,Appartement centre ville de Lyon,78471050,Claire,,1er Arrondissement,45.77279,4.83431,Entire home/apt,40,365,1,2016-07-17,0.01,1,0,0,
13589993,Mezzanine près de la place des terreaux,78500339,Ousseynou,,5e Arrondissement,45.76629,4.8295,Shared room,40,1,0,,,1,0,0,
13593117,appartement calme et ensoleillé proche métro 52 m2,14055874,Hub,,8e Arrondissement,45.74621,4.86222,Entire home/apt,100,2,84,2022-08-21,1.45,2,324,26,6938812662440
13593252,Chambre dans grand appartement au coeur de Lyon,24062955,Valentin,,2e Arrondissement,45.74834,4.82859,Private room,120,1,5,2016-12-11,0.07,1,0,0,
13594320,"Véritable appartement Canut, coeur X Rousse",21520017,Marie,,4e Arrondissement,45.77734,4.83597,Entire home/apt,70,365,0,,,1,0,0,
13595823,charmante chambre dans un appartement,68856186,Cassilde,,9e Arrondissement,45.76753,4.79003,Private room,25,1,157,2022-09-06,2.07,2,305,42,
13596389,Appartement de charme à Jean Macé,41717432,Maxime,,7e Arrondissement,45.74645,4.84107,Entire home/apt,28,365,19,2017-10-22,0.26,1,0,0,
13599636,Lovely T2 Lyon Center Presqu'île Croix Rousse !,15080065,Kevin Et Emilie,,1er Arrondissement,45.7722,4.82885,Entire home/apt,61,4,153,2022-08-24,2.11,2,91,12,6938812458740
13600207,Le cœur de LYON,4954411,Hounhouénou Joël,,1er Arrondissement,45.7708,4.83508,Entire home/apt,51,2,79,2022-08-12,1.05,1,37,16,6938112930273
13600423,nid au cœur de Lyon,78564782,Louise,,2e Arrondissement,45.75461,4.82631,Entire home/apt,46,4,175,2022-08-28,2.32,1,282,20,6938212530566
13602147,Private room in a big appartment near city center,14275188,Emile,,7e Arrondissement,45.74867,4.85711,Private room,35,5,10,2022-09-02,0.13,2,40,2,
13611100,Appartement centre ville,78781685,Marine,,7e Arrondissement,45.74352,4.84934,Entire home/apt,50,365,0,,,1,0,0,
13613713,"""Bel appartement avec vue / Lyon""",76312764,Aurelie,,4e Arrondissement,45.78057,4.83973,Entire home/apt,74,2,378,2022-09-10,5.02,1,293,80,
13616137,Appartement proche hyper centre de Lyon!,21957424,Estelle,,5e Arrondissement,45.7575,4.81642,Private room,40,1,0,,,1,0,0,
13618709,Spacious room for 2 in the heart of Lyon,75192978,Martin,,2e Arrondissement,45.7536,4.82962,Private room,28,1,1,2016-07-07,0.01,4,0,0,
13619743,"Appart65m,2chambres,4voyageurs,Box garage sécurisé",74403656,Fabienne,,3e Arrondissement,45.7618,4.90461,Entire home/apt,78,2,52,2022-08-06,0.70,1,0,7,
13622711,Belle chambre dans un appartement,68856186,Cassilde,,9e Arrondissement,45.76772,4.78818,Private room,20,1,94,2022-08-10,1.28,2,195,38,0664660887
13631327,"Chambre Lumineuse pour 2, Lyon 2ème",75192978,Martin,,2e Arrondissement,45.75438,4.83108,Private room,31,1,7,2016-09-01,0.09,4,0,0,
13634338,T2 - LYON 6ème - Parc Tête d'Or,10005683,Yolande,,6e Arrondissement,45.77107,4.85629,Entire home/apt,70,2,196,2022-09-11,2.60,1,45,24,6938612979626
13635274,Studio 30m2 + Mezzanine / Pentes Croix rousse,79072926,Charley,,1er Arrondissement,45.77128,4.82751,Entire home/apt,45,365,35,2017-12-10,0.46,1,0,0,
13640379,The garden of the Manor - 2-bedroom flat,24290816,Karine,,9e Arrondissement,45.81846,4.84059,Entire home/apt,177,2,8,2022-08-21,0.76,4,129,8,
13645257,Salon donnant sur un parc,79203440,Dominique,,7e Arrondissement,45.74834,4.83681,Shared room,28,1,0,,,1,0,0,
13645494,Joli T2 Part Dieu,79208638,Kevin,,3e Arrondissement,45.75787,4.85966,Entire home/apt,20,365,1,2016-06-29,0.01,1,0,0,
13648876,Chambre dans un appartement spacieux Centre Lyon,79244423,Mélanie,,1er Arrondissement,45.7714,4.8346,Private room,22,1,3,2017-04-01,0.04,1,0,0,
13649791,"T2 Croix-Rousse canut type loft, proche métro",79254111,Quentin,,4e Arrondissement,45.77636,4.83174,Entire home/apt,190,365,2,2016-07-08,0.03,1,0,0,
13652635,Charmant Appartement au coeur du quartier Valmy !,79287220,Hélène,,9e Arrondissement,45.77672,4.80419,Entire home/apt,45,365,1,2016-06-29,0.01,1,0,0,
13658748,Joli T2 en Maison Individuel,57770558,Nasser,,8e Arrondissement,45.73355,4.8962,Entire home/apt,60,1,4,2019-06-28,0.05,1,315,0,
13660497,Appartement calme et lumineux à Bellecour,78678384,Julie,,2e Arrondissement,45.75947,4.83389,Entire home/apt,90,365,14,2017-04-02,0.19,1,0,0,
13661814,Appartement proche métro et commerces.,79414081,Christian,,8e Arrondissement,45.74628,4.86459,Entire home/apt,200,365,0,,,1,0,0,
13662288,Perfect flat near center,79244890,David,,9e Arrondissement,45.77325,4.80494,Entire home/apt,60,365,0,,,1,0,0,
13662611,Appartement 90m2 en plein centre,50261538,Hortense,,2e Arrondissement,45.76343,4.8317,Entire home/apt,225,365,0,,,1,0,0,
13664016,T2 COSY Place Sathonay,79437192,Claire,,1er Arrondissement,45.76979,4.82986,Entire home/apt,69,2,62,2021-03-07,0.89,2,0,0,6938112544451
13664434,T1 Plateau de la Croix Rousse,61386407,Pauline,,4e Arrondissement,45.779,4.83322,Entire home/apt,45,365,2,2016-07-12,0.03,1,0,0,
13669315,Appartement lumineux vue sur l'Eglise St Nizier,4152064,Linh-An,,1er Arrondissement,45.76553,4.83242,Entire home/apt,300,365,5,2017-04-09,0.07,1,0,0,
13670311,T2 spacieux presqu'île Lyon,75153495,Victor,,2e Arrondissement,45.74862,4.82832,Entire home/apt,80,365,5,2017-01-23,0.07,1,0,0,
13672062,Sunny and cosy studio in heart of historic Lyon,79331893,Dominique,,5e Arrondissement,45.76506,4.82818,Entire home/apt,71,2,327,2022-09-01,4.34,1,316,77,6938513033103
13677489,Appartement spacieux et lumineux à Bellecour,17544580,Livia,,2e Arrondissement,45.75855,4.83461,Entire home/apt,47,365,2,2016-07-09,0.03,1,0,0,
13690240,Petite chambre dans grand appartement à Perrache,40310666,Yoelis,,2e Arrondissement,45.74797,4.82824,Private room,15,2,4,2017-01-29,0.06,1,0,0,
13700736,2 pièces tout confort + parking,19746394,Sofyen,,7e Arrondissement,45.74838,4.85815,Entire home/apt,156,365,0,,,1,362,0,
13705406,Spacieux T3 - Gare de Vaise,47415537,Lorine,,9e Arrondissement,45.7811,4.80541,Entire home/apt,61,365,2,2016-08-10,0.03,1,0,0,
13709274,Appartement 70m2 au coeur de la presqu'île,80036473,Quentin,,2e Arrondissement,45.74807,4.82159,Entire home/apt,82,365,0,,,1,0,0,
13710754,Superbe appartement en plein coeur de la ville,13672447,Juliette,,2e Arrondissement,45.7578,4.83272,Entire home/apt,55,365,19,2017-12-09,0.26,1,0,0,
13712666,Charmant studio  en plein  centre de Lyon,62783916,Isaure,,7e Arrondissement,45.75212,4.83893,Entire home/apt,33,365,18,2018-12-10,0.24,1,0,0,
13721743,Jolie chambre dans coloc à coté du métro/tram/bus,80209457,Floriane,,7e Arrondissement,45.73128,4.83875,Private room,11,7,0,,,1,0,0,
13723067,Chambre dans coloc 10 minutes à pied de Bellecour,61080190,Elise,,7e Arrondissement,45.75306,4.83996,Private room,17,3,1,2016-07-25,0.01,1,0,0,
13727434,"Lumière, cachet dans le meilleur quartier",27478318,Charlotte,,1er Arrondissement,45.7708,4.82871,Entire home/apt,45,365,10,2016-12-28,0.13,1,0,0,
13727484,Duplex à Lyon centre,80276440,Marie,,3e Arrondissement,45.75781,4.84309,Entire home/apt,40,365,2,2017-07-31,0.03,1,0,0,
13730351,Appartement au calme près de la Part-Dieu,80310815,Gaëlle,,3e Arrondissement,45.75432,4.86739,Private room,50,1,0,,,1,0,0,
13731787,Wonderland dans l'hyper centre de Lyon 1 T2 56m2.,80326378,Aurélie,,1er Arrondissement,45.77277,4.83498,Entire home/apt,50,365,0,,,1,0,0,
13738901,chambre privée centre ville Lyon (Terreaux),80422297,Emilie,,1er Arrondissement,45.76716,4.83089,Private room,17,1,1,2016-09-02,0.01,1,0,0,
13739398,Appartement 60m2 centre Lyon,38165097,Maxime,,6e Arrondissement,45.77208,4.84202,Entire home/apt,70,365,2,2016-07-19,0.03,1,0,0,
13739443,Canut au cœur de Croix Rousse,48415692,Étienne,,4e Arrondissement,45.77537,4.82703,Entire home/apt,85,365,0,,,1,0,0,
13741762,Appt dans une maison au coeur de la croix rousse,38586446,Leslie,,4e Arrondissement,45.77877,4.83075,Entire home/apt,75,365,1,2016-09-03,0.01,1,0,0,
13741910,Studio confort clim balcon Lyon Centre,35360589,Laurence,,3e Arrondissement,45.76105,4.84698,Entire home/apt,49,2,30,2020-04-05,0.53,1,0,0,6938312583294
13748647,EURO 2016 APPARTEMENT REZ DE JARDIN PROCHE STADE,80529833,Anais,,3e Arrondissement,45.75354,4.88256,Entire home/apt,800,1,0,,,1,0,0,
13758000,appartement hotel de ville,80651065,Pauline,,1er Arrondissement,45.76738,4.83305,Private room,20,1,3,2017-03-23,0.04,1,0,0,
13758976,Spacieux T2 de 70m2 proche Fourvière avec vue,16052007,Chelbi,,9e Arrondissement,45.76695,4.81068,Entire home/apt,40,365,4,2016-12-11,0.05,1,0,0,
13761032,T3 en centre ville,80682867,Nadia,,3e Arrondissement,45.76177,4.84811,Entire home/apt,70,365,0,,,1,0,0,
13777107,Chambre dans duplex moderne Lyon 3ème,80875262,Alexia,,3e Arrondissement,45.76214,4.84892,Private room,20,7,11,2016-12-29,0.15,1,0,0,
13781698,Appartement reposant de 45m² avec chambre séparée,36032862,Jérémy,,7e Arrondissement,45.74629,4.84296,Entire home/apt,100,365,3,2016-12-11,0.04,1,0,0,
13784462,Appartement T3 Meublé avec Balcon et Garage,1558757,Laurent,,7e Arrondissement,45.74154,4.84201,Entire home/apt,92,1,35,2020-08-02,0.49,6,223,0,6938713079765
13784720,Appartement familial 1930  + parking,12726994,Caroline,,3e Arrondissement,45.75493,4.846,Entire home/apt,189,4,17,2021-12-26,0.23,1,347,1,6938312878749
13785510,Joli appartement sous les toits à la Croix Rousse,32887134,Miriam,,4e Arrondissement,45.78091,4.83651,Entire home/apt,45,365,1,2016-07-05,0.01,1,0,0,
13786075,Logement spacieux Avenue des frères lumières,37898125,Guillaume,,8e Arrondissement,45.7472,4.86129,Entire home/apt,50,365,4,2017-09-04,0.05,1,0,0,
13790934,Sympathique appartement bien desservi,81041016,Ano,,3e Arrondissement,45.75828,4.86448,Shared room,24,5,31,2017-12-12,0.41,1,0,0,
13797105,"Appartement de charme, près du Parc la Tête d'Or",81109541,Sarah,,6e Arrondissement,45.77437,4.85226,Entire home/apt,71,365,0,,,1,0,0,
13805213,Chambre Vieux Lyon avec vue imprenable,79632147,Caroline,,5e Arrondissement,45.76253,4.82622,Private room,35,1,0,,,1,0,0,
13810014,"Flat ""Canut"" Style",14507002,Regis,,1er Arrondissement,45.77053,4.82734,Private room,50,1,0,,,2,0,0,6938112394991
13811238,Appartement au coeur de la croix rousse,14828670,Brice,,1er Arrondissement,45.77409,4.82969,Entire home/apt,60,365,3,2016-12-11,0.04,1,0,0,
13816565,"Appartement proche de la confluence, Tony Garnier",48687837,Daniel Et Francoise,,7e Arrondissement,45.73642,4.83233,Entire home/apt,43,365,23,2020-08-20,0.33,1,0,0,
13817344,Apparemment charmant pour tout voyageur à lyon,35264631,Anabel,,8e Arrondissement,45.73814,4.87548,Entire home/apt,32,365,0,,,1,0,0,
13820791,"Appartement T3, avec jardin, quartier St Louis",26302895,Yorick,,7e Arrondissement,45.74415,4.85152,Entire home/apt,45,365,1,2016-08-02,0.01,1,0,0,
13820936,loue chambre de 20m2 dans maison individuelle,81424844,Nadège,,8e Arrondissement,45.73866,4.86564,Private room,49,1,2,2016-12-09,0.03,1,0,0,
13821345,Charmant appartement au cœur de la croix-rousse,35194647,Marquaire,,4e Arrondissement,45.77535,4.83683,Entire home/apt,40,365,6,2016-08-28,0.08,1,0,0,
13823781,Room in a house with garden,3198687,Mehdi,,3e Arrondissement,45.75347,4.86629,Private room,30,1,0,,,1,0,0,
13824649,"appartement très calme, proche tout commerce",18919909,Anne,,9e Arrondissement,45.78598,4.79682,Private room,12,6,0,,,1,0,0,
13825125,Appartement 60m2 Vieux Lyon,81304966,Bao Chau,,5e Arrondissement,45.76429,4.82831,Entire home/apt,80,365,0,,,1,0,0,
13826912,Chambre séparée dans 100 m² - 5 min de Part Dieu,28267424,Delphine,,6e Arrondissement,45.76727,4.86495,Private room,20,1,9,2017-08-12,0.12,1,0,0,
13838942,Appartement chaleureux & calme -Lyon9-proche métro,81648636,Charlotte,,9e Arrondissement,45.78035,4.80543,Entire home/apt,62,3,10,2019-01-31,0.15,1,0,0,6938912648852
13839134,Euro 2016 Lyon - Private bedroom 4 persons,57287560,Anne-Marie,,1er Arrondissement,45.77136,4.82424,Private room,150,1,1,2016-07-08,0.01,3,0,0,
13839345,Euro 2016 Lyon - Private bedroom - 4 persons,57287560,Anne-Marie,,1er Arrondissement,45.77323,4.8252,Private room,150,1,1,2016-07-07,0.01,3,0,0,
13842306,Appartement familial Lyon 6,77339262,Sylvie,,6e Arrondissement,45.77002,4.8471,Entire home/apt,75,2,40,2019-07-11,0.53,1,0,0,6938612727723
13843387,Chambre(s) au calme dans une maison de ville,81700484,Jenna,,7e Arrondissement,45.73079,4.8352,Private room,75,1,1,2016-07-07,0.01,1,0,0,
13850332,2 pièces quartier Monplaisir - Lumière,7735078,Anais,,8e Arrondissement,45.7429,4.87271,Entire home/apt,40,365,1,2016-11-22,0.01,1,0,0,
13852265,Appartement lumineux 25 m2 proche du centre,77536525,Barbara,,7e Arrondissement,45.75109,4.85289,Entire home/apt,20,365,1,2016-07-07,0.01,1,0,0,
13860498,Appartement coeur Monplaisir,33357911,Chloé,,8e Arrondissement,45.74026,4.87039,Entire home/apt,55,365,0,,,1,0,0,
13864259,Studio très lumineux proche du centre ville,21180472,Léa,,1er Arrondissement,45.77464,4.83686,Entire home/apt,35,365,5,2017-04-16,0.08,1,0,0,
13871401,"T3 lyonnais atypique, quartier Foch",82038362,Dorine,,6e Arrondissement,45.76672,4.84443,Entire home/apt,95,365,2,2016-07-22,0.03,1,0,0,
13873164,Chaleureux canut croix roussien à 100m du métro,82057687,Hélène,,4e Arrondissement,45.78052,4.82789,Entire home/apt,55,3,48,2020-03-16,0.69,1,199,0,6938413047877
13880850,"Superbe T5 avec terrasse, parking sécurisé, tennis",26863296,Anne,,5e Arrondissement,45.75306,4.81783,Entire home/apt,195,2,39,2022-08-20,0.52,1,0,8,6938512913733
13887137,"Apartment with charm, with breakfast!",24607312,Patricia,,6e Arrondissement,45.76975,4.85607,Entire home/apt,120,3,106,2022-08-06,1.81,1,101,22,6938612837391
13887861,"Appartement typique croix-roussien, charmant",82238093,Julie,,4e Arrondissement,45.77662,4.82825,Entire home/apt,140,2,22,2022-07-10,0.32,1,161,17,6938413082521
13889421,Chambre privée en plein centre ville,82254167,Clotilde,,1er Arrondissement,45.76504,4.83417,Private room,38,1,9,2016-10-26,0.12,1,0,0,
13903393,"Room in ""Canut old french style"" app. Chambre",7866672,Julia,,1er Arrondissement,45.77159,4.83402,Private room,41,2,368,2022-09-06,5.03,1,176,70,
13903493,FETE DES LUMIERES appart cosy à 10min de Bellecour,47373541,Violette,,7e Arrondissement,45.75098,4.84061,Entire home/apt,92,365,0,,,1,0,0,
13912505,Studio au pied de la tour  Incity,56041270,Patrick,,3e Arrondissement,45.76309,4.85175,Entire home/apt,200,30,103,2021-08-30,1.37,2,90,0,"Available with a mobility lease only (""bail mobilité"")"
13921863,Chambre pour 2 personnes pour la fête des lumières,27410451,Anais,,5e Arrondissement,45.75095,4.80034,Private room,50,1,2,2016-08-19,0.03,1,0,0,
13925607,Studio pas loin de centre ville,82704160,Abdel,,7e Arrondissement,45.75021,4.84224,Private room,10,1,0,,,1,0,0,
13927555,Bel appartement quartier Montplaisir,56985139,Alexandre,,3e Arrondissement,45.75184,4.87384,Entire home/apt,25,365,0,,,1,0,0,
13931202,Authentic flat in Vieux Lyon,82780912,Thibault,,5e Arrondissement,45.76602,4.8284,Entire home/apt,70,365,4,2016-12-12,0.05,1,0,0,
13933936,"Nid douillet, indépendant, à proximité du centre",64550480,Emma,,8e Arrondissement,45.73667,4.8537,Private room,51,3,326,2022-08-07,4.37,1,91,29,6938812688768
13934875,Calme et confort au coeur de la Croix-Rousse,82833652,Catherine,,4e Arrondissement,45.77453,4.82756,Entire home/apt,50,365,0,,,1,0,0,
13935652,Studio en plein centre de Lyon,55226304,Adrien,,1er Arrondissement,45.77028,4.83773,Entire home/apt,20,365,6,2016-08-27,0.08,1,0,0,
13937314,"Spacieux, confortable, coeur Presqu'île",7494936,Laure,,2e Arrondissement,45.75152,4.83254,Entire home/apt,125,1,37,2020-10-04,0.50,3,0,0,6938212654686
13937814,Studio de charme Quartier Bellecour,63688172,Perrine,,2e Arrondissement,45.7565,4.8358,Entire home/apt,20,365,3,2016-08-17,0.04,1,0,0,
13944953,Chambre Saxe Gambetta,33435219,Antoine,,3e Arrondissement,45.75478,4.85004,Private room,50,1,0,,,1,0,0,
13944963,Town house with garden in Lyon,4484602,Béné & Cie,,3e Arrondissement,45.74889,4.88774,Entire home/apt,290,4,5,2021-11-02,0.07,1,32,1,6938313037513
13948642,Calm and nice little flat in an historic area,83019036,Laëla,,4e Arrondissement,45.77875,4.83387,Entire home/apt,61,1,228,2022-08-03,3.08,1,216,31,6938413066584
13949326,Joli appartement avec terrasse Lyon Croix Rousse,83028199,Anne,,4e Arrondissement,45.77984,4.83531,Entire home/apt,40,365,15,2018-02-24,0.20,1,0,0,
13973676,T2 authentique en plein coeur du Vieux Lyon.,31850753,Stéphanie,,5e Arrondissement,45.75916,4.82676,Entire home/apt,75,365,6,2019-08-30,0.08,1,0,0,
13974425,Chambre agréable dans appartement 70m2,39908651,Mélanie,,7e Arrondissement,45.74382,4.84912,Private room,15,1,0,,,1,0,0,
13977255,Petit cocon entre Fourvière et Vieux Lyon,57903663,Benjamin,,5e Arrondissement,45.75825,4.8161,Entire home/apt,39,365,2,2016-08-03,0.03,1,0,0,
13979012,En plein centre de Centre de Lyon !!!,83386630,Marie,,1er Arrondissement,45.77011,4.83544,Private room,98,3,31,2017-04-02,0.41,2,0,0,
13988655,Great typical renovated appartment nearby center,8100883,Sylvie,,7e Arrondissement,45.7454,4.84766,Entire home/apt,169,2,159,2022-09-02,2.23,1,57,33,6938712980488
13991292,Chambre privée dans Lyon 7ème,51524591,Charlotte,,7e Arrondissement,45.74867,4.85287,Private room,28,1,3,2016-08-03,0.04,1,0,0,
13994975,Montchat au coeur d'un quartier residentiel,70983094,Nicolas,,3e Arrondissement,45.74374,4.892,Entire home/apt,60,365,1,2016-08-10,0.01,1,0,0,
14002664,Appartement en plein coeur du centre-ville,22058045,Linda,,2e Arrondissement,45.75513,4.82919,Entire home/apt,28,365,1,2016-08-02,0.01,2,0,0,
14003055,Chambre dans un appart de 65m² en centre-ville,22058045,Linda,,2e Arrondissement,45.75499,4.82928,Private room,15,4,0,,,2,0,0,
14006630,Studio 2 personnes Confluence,45251986,Denis,,2e Arrondissement,45.74398,4.81952,Entire home/apt,130,1,26,2019-12-08,0.35,1,362,0,D-202129-0689
14006875,Chambre privée dans un Appartement T2 confortable,83637687,Joseph,,6e Arrondissement,45.76965,4.86814,Private room,42,2,58,2019-12-08,0.82,1,1,0,
14010785,Appartement chic aux Jacobins,83765979,Clara,,2e Arrondissement,45.76139,4.83313,Entire home/apt,105,365,0,,,1,0,0,
14017279,idéal pour famille qui souhaite découvrir lyon,83853010,Pierric,,4e Arrondissement,45.78031,4.8261,Entire home/apt,50,365,0,,,1,0,0,
14032326,Chambre Monplaisir,6223227,Lisa Et Paul,,8e Arrondissement,45.74095,4.86556,Private room,30,2,3,2017-01-26,0.04,1,0,0,
14049840,T2 Terrasse Refait à Neuf,84251707,Sebastien,,3e Arrondissement,45.76349,4.85439,Entire home/apt,50,365,0,,,1,0,0,
